mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses,generated_by_osm2gmns
163,44,5333539972,,50,1,1,52,1,1,1,5333539971,,thru,,,,SBT,"LINESTRING (-111.9366289 33.4162780, -111.9366262 33.4161338)",,,auto,1
164,44,5333539972,,50,1,1,79,1,1,1,5333539971,1698683701,right,,,,SBR,"LINESTRING (-111.9366289 33.4162780, -111.9367135 33.4162101)",,,auto,1
165,44,5333539972,,50,1,1,145,1,1,1,5333539971,5200239624,left,,,,SBL,"LINESTRING (-111.9366289 33.4162780, -111.9365418 33.4162005)",,,auto,1
166,44,5333539972,,53,1,1,51,1,1,1,,5333539971,thru,,,,NBT,"LINESTRING (-111.9366262 33.4161338, -111.9366289 33.4162780)",,,auto,1
167,44,5333539972,,53,1,1,79,1,1,1,,1698683701,left,,,,NBL,"LINESTRING (-111.9366262 33.4161338, -111.9367135 33.4162101)",,,auto,1
168,44,5333539972,,53,1,1,145,1,1,1,,5200239624,right,,,,NBR,"LINESTRING (-111.9366262 33.4161338, -111.9365418 33.4162005)",,,auto,1
169,44,5333539972,,78,1,1,51,1,1,1,1698683701,5333539971,left,,,,EBL,"LINESTRING (-111.9367135 33.4162101, -111.9366289 33.4162780)",,,auto,1
170,44,5333539972,,78,1,1,52,1,1,1,1698683701,,right,,,,EBR,"LINESTRING (-111.9367135 33.4162101, -111.9366262 33.4161338)",,,auto,1
171,44,5333539972,,78,1,1,145,1,1,1,1698683701,5200239624,thru,,,,EBT,"LINESTRING (-111.9367135 33.4162101, -111.9365418 33.4162005)",,,auto,1
172,44,5333539972,,146,1,1,51,1,1,1,5200239624,5333539971,right,,,,WBR,"LINESTRING (-111.9365418 33.4162005, -111.9366289 33.4162780)",,,auto,1
173,44,5333539972,,146,1,1,52,1,1,1,5200239624,,left,,,,WBL,"LINESTRING (-111.9365418 33.4162005, -111.9366262 33.4161338)",,,auto,1
174,44,5333539972,,146,1,1,79,1,1,1,5200239624,1698683701,thru,,,,WBT,"LINESTRING (-111.9365418 33.4162005, -111.9367135 33.4162101)",,,auto,1
175,46,41520536,,55,1,1,230,1,1,1,,41520533,left,,,,EBL,"LINESTRING (-111.9443270 33.4168225, -111.9442414 33.4168944)",,,auto,1
176,46,41520536,,55,1,1,231,1,1,1,,41520539,right,,,,EBR,"LINESTRING (-111.9443270 33.4168225, -111.9442409 33.4167500)",,,auto,1
177,46,41520536,,229,1,1,54,1,1,1,41520533,,right,,,,SBR,"LINESTRING (-111.9442414 33.4168944, -111.9443270 33.4168225)",,,auto,1
178,46,41520536,,229,1,1,231,1,1,1,41520533,41520539,thru,,,,SBT,"LINESTRING (-111.9442414 33.4168944, -111.9442409 33.4167500)",,,auto,1
179,46,41520536,,232,1,1,54,1,1,1,41520539,,left,,,,NBL,"LINESTRING (-111.9442409 33.4167500, -111.9443270 33.4168225)",,,auto,1
180,46,41520536,,232,1,1,230,1,1,1,41520539,41520533,thru,,,,NBT,"LINESTRING (-111.9442409 33.4167500, -111.9442414 33.4168944)",,,auto,1
181,48,41995466,,57,1,1,65,1,1,1,1698683826_2625359006,3712803330,left,,,,EBL,"LINESTRING (-111.9382038 33.4190767, -111.9381177 33.4191502)",,,auto,1
182,48,41995466,,57,1,1,252,1,1,1,1698683826_2625359006,3613374067,thru,,,,EBT,"LINESTRING (-111.9382038 33.4190767, -111.9380318 33.4190779)",,,auto,1
183,48,41995466,,64,1,1,56,1,1,1,3712803330,1698683826_2625359006,right,,,,SBR,"LINESTRING (-111.9381177 33.4191502, -111.9382038 33.4190767)",,,auto,1
184,48,41995466,,64,1,1,252,1,1,1,3712803330,3613374067,left,,,,SBL,"LINESTRING (-111.9381177 33.4191502, -111.9380318 33.4190779)",,,auto,1
185,48,41995466,,253,1,1,56,1,1,1,3613374067,1698683826_2625359006,thru,,,,WBT,"LINESTRING (-111.9380318 33.4190779, -111.9382038 33.4190767)",,,auto,1
186,48,41995466,,253,1,1,65,1,1,1,3613374067,3712803330,right,,,,WBR,"LINESTRING (-111.9380318 33.4190779, -111.9381177 33.4191502)",,,auto,1
187,50,41520515,,61,1,1,214,1,1,1,,41520512,left,,,,EBL,"LINESTRING (-111.9443894 33.4243202, -111.9443020 33.4243918)",,,auto,1
188,50,41520515,,61,1,1,215,1,1,1,,41520518,right,,,,EBR,"LINESTRING (-111.9443894 33.4243202, -111.9443031 33.4242475)",,,auto,1
189,50,41520515,,213,1,1,60,1,1,1,41520512,,right,,,,SBR,"LINESTRING (-111.9443020 33.4243918, -111.9443894 33.4243202)",,,auto,1
190,50,41520515,,213,1,1,215,1,1,1,41520512,41520518,thru,,,,SBT,"LINESTRING (-111.9443020 33.4243918, -111.9443031 33.4242475)",,,auto,1
191,50,41520515,,216,1,1,60,1,1,1,41520518,,left,,,,NBL,"LINESTRING (-111.9443031 33.4242475, -111.9443894 33.4243202)",,,auto,1
192,50,41520515,,216,1,1,214,1,1,1,41520518,41520512,thru,,,,NBT,"LINESTRING (-111.9443031 33.4242475, -111.9443020 33.4243918)",,,auto,1
193,52,3712803330,,62,1,1,64,1,1,1,2065989266_2916726375,41995466,thru,,,,SBT,"LINESTRING (-111.9381218 33.4205942, -111.9381192 33.4204499)",,,auto,1
194,52,3712803330,,62,1,1,86,1,1,1,2065989266_2916726375,4636339213,right,,,,SBR,"LINESTRING (-111.9381218 33.4205942, -111.9382065 33.4205206)",,,auto,1
195,52,3712803330,,65,1,1,63,1,1,1,41995466,2065989266_2916726375,thru,,,,NBT,"LINESTRING (-111.9381192 33.4204499, -111.9381218 33.4205942)",,,auto,1
196,52,3712803330,,65,1,1,86,1,1,1,41995466,4636339213,left,,,,NBL,"LINESTRING (-111.9381192 33.4204499, -111.9382065 33.4205206)",,,auto,1
197,52,3712803330,,87,1,1,63,1,1,1,4636339213,2065989266_2916726375,left,,,,EBL,"LINESTRING (-111.9382065 33.4205206, -111.9381218 33.4205942)",,,auto,1
198,52,3712803330,,87,1,1,64,1,1,1,4636339213,41995466,right,,,,EBR,"LINESTRING (-111.9382065 33.4205206, -111.9381192 33.4204499)",,,auto,1
199,53,41746582,,67,1,1,135,1,1,1,316007232,2941419921,right,,,,NBR,"LINESTRING (-111.9349470 33.4253693, -111.9348841 33.4253774)",,,auto,1
200,53,41746582,,67,1,1,266,1,1,1,316007232,316008315,left,,,,NBL,"LINESTRING (-111.9349470 33.4253693, -111.9350094 33.4254624)",,,auto,1
201,53,41746582,,265,1,1,66,1,1,1,316008315,316007232,right,,,,EBR,"LINESTRING (-111.9350094 33.4254624, -111.9349470 33.4253693)",,,auto,1
202,53,41746582,,265,1,1,135,1,1,1,316008315,2941419921,thru,,,,EBT,"LINESTRING (-111.9350094 33.4254624, -111.9348841 33.4253774)",,,auto,1
203,53,41746582,,550,2,2,66,1,1,1,5201685473,316007232,left,,,,WBL,"LINESTRING (-111.9348594 33.4254833, -111.9349470 33.4253693)",,,auto,1
204,53,41746582,,550,1,1,135,1,1,1,5201685473,2941419921,uturn,,,,WBU,"LINESTRING (-111.9348594 33.4254833, -111.9348841 33.4253774)",,,auto,1
205,53,41746582,,550,2,2,266,1,1,1,5201685473,316008315,thru,,,,WBT,"LINESTRING (-111.9348594 33.4254833, -111.9350094 33.4254624)",,,auto,1
206,54,42304472,,68,1,1,70,1,1,1,316007232,8269005072_41714339,thru,,,,SBT,"LINESTRING (-111.9349906 33.4232854, -111.9349883 33.4231411)",,,auto,1
207,54,42304472,,68,1,1,95,1,1,1,316007232,41957870,right,,,,SBR,"LINESTRING (-111.9349906 33.4232854, -111.9350760 33.4232128)",,,auto,1
208,54,42304472,,71,1,1,69,1,1,1,8269005072_41714339,316007232,thru,,,,NBT,"LINESTRING (-111.9349883 33.4231411, -111.9349906 33.4232854)",,,auto,1
209,54,42304472,,71,1,1,95,1,1,1,8269005072_41714339,41957870,left,,,,NBL,"LINESTRING (-111.9349883 33.4231411, -111.9350760 33.4232128)",,,auto,1
210,54,42304472,,94,1,1,69,1,1,1,41957870,316007232,left,,,,EBL,"LINESTRING (-111.9350760 33.4232128, -111.9349906 33.4232854)",,,auto,1
211,54,42304472,,94,1,1,70,1,1,1,41957870,8269005072_41714339,right,,,,EBR,"LINESTRING (-111.9350760 33.4232128, -111.9349883 33.4231411)",,,auto,1
212,56,41662598,,73,1,1,294,1,1,1,41533544,4346569403,right,,,,EBR,"LINESTRING (-111.9400754 33.4162042, -111.9399881 33.4161326)",,,auto,1
213,56,41662598,,293,2,2,72,1,1,1,41624255,41533544,right,,,,SBR,"LINESTRING (-111.9399866 33.4162768, -111.9400754 33.4162042)",,,auto,1
214,56,41662598,,293,1,1,294,1,1,1,41624255,4346569403,thru,,,,SBT,"LINESTRING (-111.9399866 33.4162768, -111.9399881 33.4161326)",,,auto,1
215,57,41533544,,72,1,1,74,1,1,1,41662598,41563458,thru,,,,WBT,"LINESTRING (-111.9411190 33.4162036, -111.9412910 33.4162025)",,,auto,1
216,57,41533544,,72,1,1,649,1,1,1,41662598,41533540,right,,,,WBR,"LINESTRING (-111.9411190 33.4162036, -111.9412063 33.4162762)",,,auto,1
217,57,41533544,,72,1,1,650,1,1,1,41662598,,left,,,,WBL,"LINESTRING (-111.9411190 33.4162036, -111.9412042 33.4161318)",,,auto,1
218,57,41533544,,75,1,1,73,1,1,1,41563458,41662598,thru,,,,EBT,"LINESTRING (-111.9412910 33.4162025, -111.9411190 33.4162036)",,,auto,1
219,57,41533544,,75,1,1,649,1,1,1,41563458,41533540,left,,,,EBL,"LINESTRING (-111.9412910 33.4162025, -111.9412063 33.4162762)",,,auto,1
220,57,41533544,,75,1,1,650,1,1,1,41563458,,right,,,,EBR,"LINESTRING (-111.9412910 33.4162025, -111.9412042 33.4161318)",,,auto,1
221,57,41533544,,648,1,1,73,1,1,1,41533540,41662598,left,,,,SBL,"LINESTRING (-111.9412063 33.4162762, -111.9411190 33.4162036)",,,auto,1
222,57,41533544,,648,1,1,74,1,1,1,41533540,41563458,right,,,,SBR,"LINESTRING (-111.9412063 33.4162762, -111.9412910 33.4162025)",,,auto,1
223,57,41533544,,648,1,1,650,1,1,1,41533540,,thru,,,,SBT,"LINESTRING (-111.9412063 33.4162762, -111.9412042 33.4161318)",,,auto,1
224,57,41533544,,651,1,1,73,1,1,1,,41662598,right,,,,NBR,"LINESTRING (-111.9412042 33.4161318, -111.9411190 33.4162036)",,,auto,1
225,57,41533544,,651,1,1,74,1,1,1,,41563458,left,,,,NBL,"LINESTRING (-111.9412042 33.4161318, -111.9412910 33.4162025)",,,auto,1
226,57,41533544,,651,1,1,649,1,1,1,,41533540,thru,,,,NBT,"LINESTRING (-111.9412042 33.4161318, -111.9412063 33.4162762)",,,auto,1
227,58,41520539,,77,1,1,232,1,1,1,,41520536,left,,,,EBL,"LINESTRING (-111.9443263 33.4160680, -111.9442404 33.4161400)",,,auto,1
228,58,41520539,,77,1,1,233,1,1,1,,,right,,,,EBR,"LINESTRING (-111.9443263 33.4160680, -111.9442401 33.4159956)",,,auto,1
229,58,41520539,,231,1,1,76,1,1,1,41520536,,right,,,,SBR,"LINESTRING (-111.9442404 33.4161400, -111.9443263 33.4160680)",,,auto,1
230,58,41520539,,231,1,1,233,1,1,1,41520536,,thru,,,,SBT,"LINESTRING (-111.9442404 33.4161400, -111.9442401 33.4159956)",,,auto,1
231,58,41520539,,234,1,1,76,1,1,1,,,left,,,,NBL,"LINESTRING (-111.9442401 33.4159956, -111.9443263 33.4160680)",,,auto,1
232,58,41520539,,234,1,1,232,1,1,1,,41520536,thru,,,,NBT,"LINESTRING (-111.9442401 33.4159956, -111.9442404 33.4161400)",,,auto,1
233,60,1698683701,,79,1,1,583,1,1,1,5333539972,1698683743,thru,,,,WBT,"LINESTRING (-111.9369821 33.4162272, -111.9371467 33.4162654)",,,auto,1
234,61,41800245,,81,1,1,534,1,1,1,5414658105,5201685466,left,,,,WBL,"LINESTRING (-111.9288338 33.4202723, -111.9289154 33.4201983)",,,auto,1
235,61,41800245,,81,1,1,537,1,1,1,5414658105,5201685467,right,,,,WBR,"LINESTRING (-111.9288338 33.4202723, -111.9289281 33.4203422)",,,auto,1
236,61,41800245,,535,2,2,80,1,1,1,5201685466,5414658105,right,,,,NBR,"LINESTRING (-111.9289154 33.4201983, -111.9288338 33.4202723)",,,auto,1
237,61,41800245,,535,1,1,537,1,1,1,5201685466,5201685467,thru,,,,NBT,"LINESTRING (-111.9289154 33.4201983, -111.9289281 33.4203422)",,,auto,1
238,61,41800245,,536,1,1,80,1,1,1,5201685467,5414658105,left,,,,SBL,"LINESTRING (-111.9289281 33.4203422, -111.9288338 33.4202723)",,,auto,1
239,61,41800245,,536,2,2,534,1,1,1,5201685467,5201685466,thru,,,,SBT,"LINESTRING (-111.9289281 33.4203422, -111.9289154 33.4201983)",,,auto,1
240,63,316872729,,83,1,1,112,1,1,1,316872730,42351391,left,,,,NBL,"LINESTRING (-111.9338277 33.4182562, -111.9339131 33.4183444)",,,auto,1
241,63,316872729,,83,1,1,113,1,1,1,316872730,4716137952,right,,,,NBR,"LINESTRING (-111.9338277 33.4182562, -111.9337432 33.4183290)",,,auto,1
242,63,316872729,,111,1,1,82,1,1,1,42351391,316872730,right,,,,EBR,"LINESTRING (-111.9339131 33.4183444, -111.9338277 33.4182562)",,,auto,1
243,63,316872729,,111,1,1,113,1,1,1,42351391,4716137952,thru,,,,EBT,"LINESTRING (-111.9339131 33.4183444, -111.9337432 33.4183290)",,,auto,1
244,63,316872729,,114,1,1,82,1,1,1,4716137952,316872730,left,,,,WBL,"LINESTRING (-111.9337432 33.4183290, -111.9338277 33.4182562)",,,auto,1
245,63,316872729,,114,1,1,112,1,1,1,4716137952,42351391,thru,,,,WBT,"LINESTRING (-111.9337432 33.4183290, -111.9339131 33.4183444)",,,auto,1
246,64,316872730,,82,1,1,248,1,1,1,316872729,316872733,thru,,,,SBT,"LINESTRING (-111.9338121 33.4175172, -111.9337573 33.4173885)",,,auto,1
247,64,316872730,,249,1,1,83,1,1,1,316872733,316872729,thru,,,,NBT,"LINESTRING (-111.9337573 33.4173885, -111.9338121 33.4175172)",,,auto,1
248,65,41520523,,85,1,1,220,1,1,1,,41520521,left,,,,EBL,"LINESTRING (-111.9443358 33.4206381, -111.9442499 33.4207102)",,,auto,1
249,65,41520523,,85,1,1,221,1,1,1,,41520525,right,,,,EBR,"LINESTRING (-111.9443358 33.4206381, -111.9442498 33.4205658)",,,auto,1
250,65,41520523,,219,1,1,84,1,1,1,41520521,,right,,,,SBR,"LINESTRING (-111.9442499 33.4207102, -111.9443358 33.4206381)",,,auto,1
251,65,41520523,,219,1,1,221,1,1,1,41520521,41520525,thru,,,,SBT,"LINESTRING (-111.9442499 33.4207102, -111.9442498 33.4205658)",,,auto,1
252,65,41520523,,222,1,1,84,1,1,1,41520525,,left,,,,NBL,"LINESTRING (-111.9442498 33.4205658, -111.9443358 33.4206381)",,,auto,1
253,65,41520523,,222,1,1,220,1,1,1,41520525,41520521,thru,,,,NBT,"LINESTRING (-111.9442498 33.4205658, -111.9442499 33.4207102)",,,auto,1
254,67,4636339213,,86,1,1,599,1,1,1,3712803330,4636339233,thru,,,,WBT,"LINESTRING (-111.9388454 33.4205090, -111.9390174 33.4205055)",,,auto,1
255,67,4636339213,,600,1,1,87,1,1,1,4636339233,3712803330,thru,,,,EBT,"LINESTRING (-111.9390174 33.4205055, -111.9388454 33.4205090)",,,auto,1
256,70,42273739,,90,1,1,92,1,1,1,41662587_2625359013,41957870,thru,,,,EBT,"LINESTRING (-111.9382456 33.4231911, -111.9380735 33.4231923)",,,auto,1
257,70,42273739,,90,1,1,505,1,1,1,41662587_2625359013,2065989266_2916726375,right,,,,EBR,"LINESTRING (-111.9382456 33.4231911, -111.9381586 33.4231192)",,,auto,1
258,70,42273739,,93,1,1,91,1,1,1,41957870,41662587_2625359013,thru,,,,WBT,"LINESTRING (-111.9380735 33.4231923, -111.9382456 33.4231911)",,,auto,1
259,70,42273739,,93,1,1,505,1,1,1,41957870,2065989266_2916726375,left,,,,WBL,"LINESTRING (-111.9380735 33.4231923, -111.9381586 33.4231192)",,,auto,1
260,70,42273739,,506,1,1,91,1,1,1,2065989266_2916726375,41662587_2625359013,left,,,,NBL,"LINESTRING (-111.9381586 33.4231192, -111.9382456 33.4231911)",,,auto,1
261,70,42273739,,506,1,1,92,1,1,1,2065989266_2916726375,41957870,right,,,,NBR,"LINESTRING (-111.9381586 33.4231192, -111.9380735 33.4231923)",,,auto,1
262,71,41957870,,92,1,1,94,1,1,1,42273739,42304472,thru,,,,EBT,"LINESTRING (-111.9367606 33.4232049, -111.9365885 33.4232062)",,,auto,1
263,71,41957870,,92,1,1,156,1,1,1,42273739,41529813,left,,,,EBL,"LINESTRING (-111.9367606 33.4232049, -111.9366740 33.4232780)",,,auto,1
264,71,41957870,,92,1,1,157,1,1,1,42273739,41714336_2860653270,right,,,,EBR,"LINESTRING (-111.9367606 33.4232049, -111.9366739 33.4231336)",,,auto,1
265,71,41957870,,95,1,1,93,1,1,1,42304472,42273739,thru,,,,WBT,"LINESTRING (-111.9365885 33.4232062, -111.9367606 33.4232049)",,,auto,1
266,71,41957870,,95,1,1,156,1,1,1,42304472,41529813,right,,,,WBR,"LINESTRING (-111.9365885 33.4232062, -111.9366740 33.4232780)",,,auto,1
267,71,41957870,,95,1,1,157,1,1,1,42304472,41714336_2860653270,left,,,,WBL,"LINESTRING (-111.9365885 33.4232062, -111.9366739 33.4231336)",,,auto,1
268,71,41957870,,155,1,1,93,1,1,1,41529813,42273739,right,,,,SBR,"LINESTRING (-111.9366740 33.4232780, -111.9367606 33.4232049)",,,auto,1
269,71,41957870,,155,1,1,94,1,1,1,41529813,42304472,left,,,,SBL,"LINESTRING (-111.9366740 33.4232780, -111.9365885 33.4232062)",,,auto,1
270,71,41957870,,155,1,1,157,1,1,1,41529813,41714336_2860653270,thru,,,,SBT,"LINESTRING (-111.9366740 33.4232780, -111.9366739 33.4231336)",,,auto,1
271,71,41957870,,158,1,1,93,1,1,1,41714336_2860653270,42273739,left,,,,NBL,"LINESTRING (-111.9366739 33.4231336, -111.9367606 33.4232049)",,,auto,1
272,71,41957870,,158,1,1,94,1,1,1,41714336_2860653270,42304472,right,,,,NBR,"LINESTRING (-111.9366739 33.4231336, -111.9365885 33.4232062)",,,auto,1
273,71,41957870,,158,1,1,156,1,1,1,41714336_2860653270,41529813,thru,,,,NBT,"LINESTRING (-111.9366739 33.4231336, -111.9366740 33.4232780)",,,auto,1
274,72,41520512,,97,1,1,213,1,1,1,6453652434,41520515,right,,,,EBR,"LINESTRING (-111.9443675 33.4254738, -111.9442828 33.4254016)",,,auto,1
275,72,41520512,,97,1,1,281,1,1,1,6453652434,3299517573,left,,,,EBL,"LINESTRING (-111.9443675 33.4254738, -111.9442812 33.4255459)",,,auto,1
276,72,41520512,,97,1,1,284,1,1,1,6453652434,41563500,thru,,,,EBT,"LINESTRING (-111.9443675 33.4254738, -111.9441970 33.4254598)",,,auto,1
277,72,41520512,,214,1,1,96,1,1,1,41520515,6453652434,left,,,,NBL,"LINESTRING (-111.9442828 33.4254016, -111.9443675 33.4254738)",,,auto,1
278,72,41520512,,214,1,1,281,1,1,1,41520515,3299517573,thru,,,,NBT,"LINESTRING (-111.9442828 33.4254016, -111.9442812 33.4255459)",,,auto,1
279,72,41520512,,214,1,1,284,1,1,1,41520515,41563500,right,,,,NBR,"LINESTRING (-111.9442828 33.4254016, -111.9441970 33.4254598)",,,auto,1
280,72,41520512,,280,1,1,96,1,1,1,3299517573,6453652434,right,,,,SBR,"LINESTRING (-111.9442812 33.4255459, -111.9443675 33.4254738)",,,auto,1
281,72,41520512,,280,1,1,213,1,1,1,3299517573,41520515,thru,,,,SBT,"LINESTRING (-111.9442812 33.4255459, -111.9442828 33.4254016)",,,auto,1
282,72,41520512,,280,1,1,284,1,1,1,3299517573,41563500,left,,,,SBL,"LINESTRING (-111.9442812 33.4255459, -111.9441970 33.4254598)",,,auto,1
283,72,41520512,,654,2,2,96,1,1,1,41563500,6453652434,thru,,,,WBT,"LINESTRING (-111.9441973 33.4254890, -111.9443675 33.4254738)",,,auto,1
284,72,41520512,,654,1,1,213,1,1,1,41563500,41520515,left,,,,WBL,"LINESTRING (-111.9441973 33.4254890, -111.9442828 33.4254016)",,,auto,1
285,72,41520512,,654,2,2,281,1,1,1,41563500,3299517573,right,,,,WBR,"LINESTRING (-111.9441973 33.4254890, -111.9442812 33.4255459)",,,auto,1
286,73,6453652434,,96,1,1,655,1,1,1,41520512,7590688339,thru,,,,WBT,"LINESTRING (-111.9446032 33.4254740, -111.9446922 33.4254745)",,,auto,1
287,74,41662596,,99,1,1,310,1,1,1,41533540,317701014,right,,,,EBR,"LINESTRING (-111.9401222 33.4176235, -111.9400331 33.4175528)",,,auto,1
288,74,41662596,,309,3,3,98,1,1,1,1698683826_2625359006,41533540,right,,,,SBR,"LINESTRING (-111.9400329 33.4176970, -111.9401222 33.4176235)",,,auto,1
289,74,41662596,,309,1,2,310,1,2,2,1698683826_2625359006,317701014,thru,,,,SBT,"LINESTRING (-111.9400329 33.4176970, -111.9400331 33.4175528)",,,auto,1
290,74,41662596,,616,1,1,98,1,1,1,2625359004,41533540,thru,,,,WBT,"LINESTRING (-111.9399502 33.4176241, -111.9401222 33.4176235)",,,auto,1
291,74,41662596,,616,1,1,310,1,1,1,2625359004,317701014,left,,,,WBL,"LINESTRING (-111.9399502 33.4176241, -111.9400331 33.4175528)",,,auto,1
292,75,41533540,,98,1,1,100,1,1,1,41662596,41563460,thru,,,,WBT,"LINESTRING (-111.9411440 33.4176190, -111.9413160 33.4176193)",,,auto,1
293,75,41533540,,98,1,1,647,1,1,1,41662596,41533538,right,,,,WBR,"LINESTRING (-111.9411440 33.4176190, -111.9412304 33.4176917)",,,auto,1
294,75,41533540,,98,1,1,648,1,1,1,41662596,41533544,left,,,,WBL,"LINESTRING (-111.9411440 33.4176190, -111.9412287 33.4175473)",,,auto,1
295,75,41533540,,101,1,1,99,1,1,1,41563460,41662596,thru,,,,EBT,"LINESTRING (-111.9413160 33.4176193, -111.9411440 33.4176190)",,,auto,1
296,75,41533540,,101,1,1,647,1,1,1,41563460,41533538,left,,,,EBL,"LINESTRING (-111.9413160 33.4176193, -111.9412304 33.4176917)",,,auto,1
297,75,41533540,,101,1,1,648,1,1,1,41563460,41533544,right,,,,EBR,"LINESTRING (-111.9413160 33.4176193, -111.9412287 33.4175473)",,,auto,1
298,75,41533540,,646,1,1,99,1,1,1,41533538,41662596,left,,,,SBL,"LINESTRING (-111.9412304 33.4176917, -111.9411440 33.4176190)",,,auto,1
299,75,41533540,,646,1,1,100,1,1,1,41533538,41563460,right,,,,SBR,"LINESTRING (-111.9412304 33.4176917, -111.9413160 33.4176193)",,,auto,1
300,75,41533540,,646,1,1,648,1,1,1,41533538,41533544,thru,,,,SBT,"LINESTRING (-111.9412304 33.4176917, -111.9412287 33.4175473)",,,auto,1
301,75,41533540,,649,1,1,99,1,1,1,41533544,41662596,right,,,,NBR,"LINESTRING (-111.9412287 33.4175473, -111.9411440 33.4176190)",,,auto,1
302,75,41533540,,649,1,1,100,1,1,1,41533544,41563460,left,,,,NBL,"LINESTRING (-111.9412287 33.4175473, -111.9413160 33.4176193)",,,auto,1
303,75,41533540,,649,1,1,647,1,1,1,41533544,41533538,thru,,,,NBT,"LINESTRING (-111.9412287 33.4175473, -111.9412304 33.4176917)",,,auto,1
304,76,41520533,,103,1,1,228,1,1,1,,41520531,left,,,,EBL,"LINESTRING (-111.9443299 33.4177838, -111.9442440 33.4178555)",,,auto,1
305,76,41520533,,103,1,1,229,1,1,1,,41520536,right,,,,EBR,"LINESTRING (-111.9443299 33.4177838, -111.9442438 33.4177111)",,,auto,1
306,76,41520533,,227,1,1,102,1,1,1,41520531,,right,,,,SBR,"LINESTRING (-111.9442440 33.4178555, -111.9443299 33.4177838)",,,auto,1
307,76,41520533,,227,1,1,229,1,1,1,41520531,41520536,thru,,,,SBT,"LINESTRING (-111.9442440 33.4178555, -111.9442438 33.4177111)",,,auto,1
308,76,41520533,,230,1,1,102,1,1,1,41520536,,left,,,,NBL,"LINESTRING (-111.9442438 33.4177111, -111.9443299 33.4177838)",,,auto,1
309,76,41520533,,230,1,1,228,1,1,1,41520536,41520531,thru,,,,NBT,"LINESTRING (-111.9442438 33.4177111, -111.9442440 33.4178555)",,,auto,1
310,78,3101265422,,105,1,1,665,1,1,1,41520506,8022891687,thru,,,,EBT,"LINESTRING (-111.9435131 33.4295189, -111.9433461 33.4295220)",,,auto,1
311,78,3101265422,,664,1,1,104,1,1,1,255819874,41520506,thru,,,,WBT,"LINESTRING (-111.9433641 33.4295773, -111.9435131 33.4295189)",,,auto,1
312,78,3101265422,,664,1,1,665,1,1,1,255819874,8022891687,uturn,,,,WBU,"LINESTRING (-111.9433641 33.4295773, -111.9433461 33.4295220)",,,auto,1
313,80,2714318030,,106,1,2,107,1,2,2,,4346614528,thru,,,,EBT,"LINESTRING (-111.9349961 33.4301020, -111.9348632 33.4300103)",,,auto,1
314,80,2714318030,,444,1,1,107,1,1,1,,4346614528,thru,,,,SBT,"LINESTRING (-111.9349823 33.4301137, -111.9348632 33.4300103)",,,auto,1
315,81,4346614528,,107,1,2,388,1,2,2,2714318030,4346614527,thru,,,,EBT,"LINESTRING (-111.9347370 33.4299196, -111.9346064 33.4298256)",,,auto,1
316,82,4346569403,,294,1,2,108,1,2,2,41662598,,thru,,,,SBT,"LINESTRING (-111.9399704 33.4151818, -111.9399678 33.4150375)",,,auto,1
317,84,316128740,,110,1,3,426,1,3,3,,4347879988,thru,,,,SBT,"LINESTRING (-111.9262889 33.4299135, -111.9262898 33.4297691)",,,auto,1
318,84,316128740,,425,1,3,109,1,3,3,4347879988,,thru,,,,NBT,"LINESTRING (-111.9262898 33.4297691, -111.9262889 33.4299135)",,,auto,1
319,87,4716137952,,113,1,1,115,1,1,1,316872729,5280009872,thru,,,,EBT,"LINESTRING (-111.9314849 33.4183624, -111.9313129 33.4183670)",,,auto,1
320,87,4716137952,,113,1,1,456,1,1,1,316872729,4716137948,right,,,,EBR,"LINESTRING (-111.9314849 33.4183624, -111.9313982 33.4182925)",,,auto,1
321,87,4716137952,,116,1,1,114,1,1,1,5280009872,316872729,thru,,,,WBT,"LINESTRING (-111.9313129 33.4183670, -111.9314849 33.4183624)",,,auto,1
322,87,4716137952,,116,1,1,456,1,1,1,5280009872,4716137948,left,,,,WBL,"LINESTRING (-111.9313129 33.4183670, -111.9313982 33.4182925)",,,auto,1
323,87,4716137952,,455,1,1,114,1,1,1,4716137948,316872729,left,,,,NBL,"LINESTRING (-111.9313982 33.4182925, -111.9314849 33.4183624)",,,auto,1
324,87,4716137952,,455,1,1,115,1,1,1,4716137948,5280009872,right,,,,NBR,"LINESTRING (-111.9313982 33.4182925, -111.9313129 33.4183670)",,,auto,1
325,88,5280009872,,115,1,1,528,1,1,1,4716137952,5201685464,right,,,,EBR,"LINESTRING (-111.9289407 33.4184314, -111.9288537 33.4183647)",,,auto,1
326,88,5280009872,,115,1,1,531,1,1,1,4716137952,5201685465,left,,,,EBL,"LINESTRING (-111.9289407 33.4184314, -111.9288562 33.4185090)",,,auto,1
327,88,5280009872,,529,1,1,116,1,1,1,5201685464,4716137952,left,,,,NBL,"LINESTRING (-111.9288537 33.4183647, -111.9289407 33.4184314)",,,auto,1
328,88,5280009872,,529,2,2,531,1,1,1,5201685464,5201685465,thru,,,,NBT,"LINESTRING (-111.9288537 33.4183647, -111.9288562 33.4185090)",,,auto,1
